"","from_id","from_name","message","created_time","type","link","id","likes_count","comments_count","shares_count"
"1","213918568751224","Bruce Rauner","With less than 4 weeks out from the election, we need your help more than ever. Be part of our movement to bring back Illinois - sign up to volunteer today!","2014-10-08T22:37:28+0000","link","http://brucerauner.com/action/volunteer/","213918568751224_474365906039821",23,1,0
"2","213918568751224","Bruce Rauner","BREAKING: Emails from Quinn’s chief of staff expose politics behind NRI","2014-10-08T18:41:35+0000","link","http://brucerauner.com/breaking-emails-from-quinns-chief-of-staff-expose-politics-behind-nri/","213918568751224_474302809379464",186,35,131
"3","213918568751224","Bruce Rauner","Later this morning, lawmakers are gathering in Chicago to continue their investigation into Governor Pat Quinn's Neighborhood Recovery Initiative -- a $55 million slush fund now subject to two federal grand jury investigations.  After 12 years of Rod Blagojevich and Pat Quinn, it's time to shake up Springfield.  Check out our new web video and SHARE it with friends.","2014-10-08T14:27:16+0000","video","https://www.facebook.com/video.php?v=474213169388428","213918568751224_474213169388428",299,41,125
"4","213918568751224","Bruce Rauner","Tonight is the deadline to register to vote or update your voter information online!","2014-10-07T23:01:29+0000","link","http://brucerauner.com/voter-toolkit/","213918568751224_473954549414290",219,45,65
"5","213918568751224","Bruce Rauner","Incompetence or corruption? It doesn’t matter. Pat Quinn failed those who needed him most, and now he wants 4 more years.","2014-10-07T20:19:55+0000","video","https://www.facebook.com/video.php?v=473908412752237","213918568751224_473908412752237",241,47,50
"6","213918568751224","Bruce Rauner","Great coffee and conversation with a few of the wonderful members of Women for Rauner this morning!","2014-10-07T13:58:24+0000","photo","https://www.facebook.com/BruceRauner/photos/a.268030013340079.1073741827.213918568751224/473767312766347/?type=1&relevant_count=1","213918568751224_473767752766303",807,58,51
"7","213918568751224","Bruce Rauner","Do you really know Pat Quinn? This week, voters will be reminded that Pat Quinn isn’t the reformer he claims to be. He's exactly the opposite - a career politician who will do anything to retain power.","2014-10-06T18:57:25+0000","video","https://www.facebook.com/video.php?v=473397012803377","213918568751224_473397012803377",376,73,122
"8","213918568751224","Bruce Rauner","I’m very honored to receive the Daily Herald endorsement!","2014-10-05T21:31:35+0000","link","http://www.dailyherald.com/article/20141004/discuss/141009195/","213918568751224_472922606184151",898,87,138
"9","213918568751224","Bruce Rauner","Lots of support at the Johnson County Fall Festival!","2014-10-04T17:12:58+0000","photo","https://www.facebook.com/BruceRauner/photos/a.268030013340079.1073741827.213918568751224/472273519582393/?type=1&relevant_count=1","213918568751224_472273532915725",466,33,23
"10","213918568751224","Bruce Rauner",NA,"2014-10-03T20:54:55+0000","photo","https://www.facebook.com/BruceRauner/photos/a.422257574583988.1073741841.213918568751224/471864182956660/?type=1&relevant_count=39","213918568751224_471865269623218",685,76,32
"11","213918568751224","Bruce Rauner",NA,"2014-10-03T17:38:16+0000","photo","https://www.facebook.com/BruceRauner/photos/a.447988808677531.1073741848.213918568751224/471807002962378/?type=1&relevant_count=76","213918568751224_471810152962063",924,232,73
"12","213918568751224","Bruce Rauner","Join your neighbors and help throw out Pat Quinn. Request a vote from home application today!","2014-10-02T18:57:37+0000","link","http://brucerauner.com/absentee/","213918568751224_471402423002836",217,42,83
"13","213918568751224","Bruce Rauner","Pat Quinn’s false attacks against me are just a distraction from his failed leadership. I have a record of fighting for Illinois police and teachers, have a plan to responsibly raise the minimum wage and will not take a salary or pension as governor. I’m ready to bring back Illinois.","2014-10-01T22:01:24+0000","video","https://www.facebook.com/video.php?v=471002173042861","213918568751224_471002173042861",631,87,197
"14","213918568751224","Bruce Rauner","Pat Quinn touts himself as the jobs governor, when Illinois has one of the worst unemployment rates in America and has suffered record job losses. It's time to Shake Up Springfield and Bring Back Illinois.","2014-10-01T20:13:24+0000","video","https://www.facebook.com/video.php?v=470976176378794","213918568751224_470976176378794",494,65,144
"15","213918568751224","Bruce Rauner","Chicago home property taxes have increased by 50 percent in the past five years! This is crushing our middle class families. Sign my petition to freeze property taxes: http://freezemytaxes.com ","2014-10-01T17:31:33+0000","link","http://www.chicagobusiness.com/article/20141001/BLOGS02/141009999","213918568751224_470916916384720",314,53,98
"16","213918568751224","Bruce Rauner","Awesome time speaking at Knight Hawk Coal. It's important we support this industry and have a broad energy portfolio.","2014-10-01T00:14:26+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/470601259749619/?type=1&relevant_count=1","213918568751224_470601266416285",547,36,64
"17","213918568751224","Bruce Rauner",NA,"2014-10-01T00:09:18+0000","photo","https://www.facebook.com/BruceRauner/photos/a.470598793083199.1073741851.213918568751224/470598833083195/?type=1&relevant_count=35","213918568751224_470600223083056",441,15,41
"18","213918568751224","Bruce Rauner","Mike supports Bruce because he agrees that we need to improve the business climate in Illinois. Watch the video here: http://bit.ly/1pzvdqj","2014-09-30T15:18:04+0000","link","http://bit.ly/1pzvdqj","213918568751224_470430856433326",257,17,34
"19","213918568751224","Bruce Rauner","Students from all over Chicago showed up for our Students for Rauner event today! They're ready to #ShakeUpSpringfield","2014-09-27T23:14:27+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/469284526547959/?type=1&relevant_count=1","213918568751224_469284533214625",534,56,38
"20","213918568751224","Bruce Rauner","Busy day all over Chicagoland. We had tons of volunteers out today. Great to see so much enthusiasm!","2014-09-27T19:46:39+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/469234973219581/?type=1&relevant_count=1","213918568751224_469235073219571",633,92,46
"21","213918568751224","Bruce Rauner","Let your voice be heard on election day! Make sure all your voter information is up to date.","2014-09-26T20:21:27+0000","link","https://ova.elections.il.gov/","213918568751224_468829729926772",314,53,99
"22","213918568751224","Bruce Rauner","L'Shanah Tovah!  To all who observe Rosh HaShanah, Diana and I wish you a happy, healthy and sweet New Year!","2014-09-24T19:20:07+0000","status",NA,"213918568751224_467862916690120",133,40,0
"23","213918568751224","Bruce Rauner","If you're a high school student, college student, or post-grad seeking a great learning experience that can't be taught in a classroom, it's not too late to intern with the campaign this Fall. It's your chance to become a part of history in bringing back Illinois! Apply today!","2014-09-23T22:22:11+0000","link","http://brucerauner.com/action/internships/","213918568751224_467482973394781",281,34,56
"24","213918568751224","Bruce Rauner","Robert supports Bruce because he shares his ideas on education reform. Watch the video here: http://bit.ly/1pzvdqj","2014-09-19T20:56:39+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/465865006889911/?type=1&relevant_count=1","213918568751224_465865090223236",135,67,18
"25","213918568751224","Bruce Rauner","Honored to get the endorsement of the Illinois Chamber of Commerce today at PM Mold in Schaumburg!","2014-09-19T19:57:37+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/465852866891125/?type=1&relevant_count=1","213918568751224_465853060224439",639,65,100
"26","213918568751224","Bruce Rauner","Cut from the same cloth. Pat Quinn extended Rod Blagojevich’s culture of corruption and cronyism, and is now under federal investigation by two US Attorneys. We’ve heard this story too many times before. Illinois deserves better.","2014-09-19T15:03:19+0000","video","https://www.facebook.com/video.php?v=465773160232429","213918568751224_465773160232429",2143,428,537
"27","213918568751224","Bruce Rauner","We are less than 7 weeks out from the election. I need your help to defeat Pat Quinn and his special interest allies. Illinois cannot afford to suffer four more years of failed leadership. Help me shake up Springfield and bring back Illinois. Sign up to volunteer today!","2014-09-18T20:39:29+0000","link","http://brucerauner.com/action/volunteer/","213918568751224_465508380258907",389,72,59
"28","213918568751224","Bruce Rauner","Together, Cullerton, Madigan, Blagojevich and Quinn have been in Springfield for over 100 years. It’s about time we end decades of corruption and failure.","2014-09-17T22:11:51+0000","video","https://www.facebook.com/video.php?v=465157670293978","213918568751224_465157670293978",334,53,89
"29","213918568751224","Bruce Rauner","Pat Quinn is under investigation by two U.S. Attorneys and is protecting more than 100 political cronies who he illegally hired. He has betrayed the public’s trust. We need real ethics reform to restore integrity and confidence to state government. Read my plan to transform state government and restore the public’s trust: http://bit.ly/1qYyjGl","2014-09-17T20:39:31+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/465141863628892/?type=1&relevant_count=1","213918568751224_465141963628882",378,41,98
"30","213918568751224","Bruce Rauner",NA,"2014-09-17T13:02:32+0000","photo","https://www.facebook.com/BruceRauner/photos/a.447988808677531.1073741848.213918568751224/464754637000948/?type=1&relevant_count=131","213918568751224_464980890311656",924,232,73
"31","213918568751224","Bruce Rauner","Happy Mexican Independence Day! Viva la independencia! Had a great time celebrating at the parades this past weekend!","2014-09-16T21:44:03+0000","photo","https://www.facebook.com/BruceRauner/photos/a.464719913671087.1073741850.213918568751224/464719963671082/?type=1&relevant_count=50","213918568751224_464721827004229",201,22,14
"32","213918568751224","Bruce Rauner","As with so many manufacturing companies I visit all over IL, making sure we have a skilled workforce is key.","2014-09-16T15:14:06+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/464624337013978/?type=1&relevant_count=1","213918568751224_464624343680644",416,56,21
"33","213918568751224","Bruce Rauner",NA,"2014-09-15T18:59:40+0000","photo","https://www.facebook.com/BruceRauner/photos/a.443085162501229.1073741846.213918568751224/464350160374729/?type=1&relevant_count=48","213918568751224_464352190374526",404,63,33
"34","213918568751224","Bruce Rauner","Viva la independencia! Thrilled to be at the Pilsen Mexican Independence Day Parade! #ShakeUpExpress","2014-09-13T18:07:57+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/463529700456775/?type=1&relevant_count=1","213918568751224_463529710456774",339,62,21
"35","213918568751224","Bruce Rauner","I am honored to accept the endorsement of the NFIB because it is time to end the struggle small business owners are facing in this state and give them the confidence they deserve from their state government.","2014-09-12T22:24:56+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/463196160490129/?type=1&relevant_count=1","213918568751224_463196247156787",607,64,75
"36","213918568751224","Bruce Rauner","Today we honor the memories of those who lost their lives on September 11, 2001.

We remember towers falling in New York and smoke rising from the Pentagon.  We remember the lives cut short and the promise of so many left unfulfilled.  We remember the first responders running into burning buildings; the heroes who sacrificed themselves to save their fellow citizens.

Today we pause, we reflect and we reaffirm our faith as Americans in this great nation -- the greatest force for good the world has ever known.

On September 11th, we weren’t Republicans or Democrats; we weren’t rich or poor; we weren’t white or black or Hispanic – we were Americans.  No matter our politics, no matter our differences, that which divides us will never conquer that which unites us.

And so, as we mark this 13th anniversary of the September 11th attacks, let us remember the fallen and those they left behind.  Let us honor our heroes and the unmatchable courage they displayed.  And let us rededicate ourselves to the values we share as citizens of this great nation – indivisible, with liberty and justice for all.","2014-09-11T15:44:37+0000","status",NA,"213918568751224_462707350539010",421,31,46
"37","213918568751224","Bruce Rauner","Education is the fundamental building block to improving opportunities for Illinois children. A high-quality education is the key to economic empowerment, higher lifetime earnings and a competitive, world-class workforce.  It's time we revamp, rethink and redo our approach to education in Illinois. Read my plan here: http://bit.ly/1CKhDr3","2014-09-08T19:32:45+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/461145870695158/?type=1&relevant_count=1","213918568751224_461145907361821",290,93,73
"38","213918568751224","Bruce Rauner","Mike Ditka has a message for Bruce Rauner. Check it out here: http://DitkaTough.com #DitkaTough","2014-09-07T18:12:33+0000","video","https://www.youtube.com/watch?v=X7mZKi89hwM&list=UUrzbsTXJDuIPwaDk7aTKlww","213918568751224_460762347400177",390,72,165
"39","213918568751224","Bruce Rauner","Had a blast at the German-American Fest parade. Great people and great beer!","2014-09-06T21:40:41+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/460407457435666/?type=1&relevant_count=1","213918568751224_460407467435665",412,36,12
"40","213918568751224","Bruce Rauner","So much fun joining in at the German Fest in Lincoln Square!","2014-09-06T02:48:58+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/459824860827259/?type=1&relevant_count=1","213918568751224_459824877493924",311,31,18
"41","213918568751224","Bruce Rauner","Property taxes are out-of-control and Pat Quinn's done nothing about it. I’ll freeze property taxes. It’s time to put taxpayers back in charge – no more tax hikes without voter approval. Sign my petition to freeze property taxes here - http://freezemytaxes.com/","2014-09-03T18:34:45+0000","video","https://www.youtube.com/watch?v=2X9rxvGwdqg","213918568751224_458393487637063",421,120,96
"42","213918568751224","Bruce Rauner",NA,"2014-09-02T22:06:08+0000","photo","https://www.facebook.com/BruceRauner/photos/a.447988808677531.1073741848.213918568751224/458067447669667/?type=1&relevant_count=107","213918568751224_458072327669179",924,232,73
"43","213918568751224","Bruce Rauner","Met aspiring young politician in Mt. Carroll today. Emily wants to be President in 2040. It's for her generation that we need to restore high quality education in Illinois.","2014-08-31T19:30:05+0000","photo","https://www.facebook.com/BruceRauner/photos/a.268030013340079.1073741827.213918568751224/456740757802336/?type=1&relevant_count=1","213918568751224_456740771135668",459,66,28
"44","213918568751224","Bruce Rauner","Perfect afternoon stop at the Candlelight Inn in Sterling.","2014-08-31T18:14:01+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/456719847804427/?type=1&relevant_count=1","213918568751224_456719864471092",192,30,0
"45","213918568751224","Bruce Rauner","Just walked in the Glasgow Parade, what a great community! #ShakeUpExpress","2014-08-30T16:00:56+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/456266404516438/?type=1&relevant_count=1","213918568751224_456266414516437",394,31,20
"46","213918568751224","Bruce Rauner","So excited to announce our Students for Rauner coalition at the University of Illinois at Urbana-Champaign! Join us today at http://www.StudentsForRauner.com/","2014-08-28T23:34:13+0000","link","http://brucerauner.com/rauner-rolls-out-students-for-rauner-coalition/","213918568751224_454813887995023",228,37,41
"47","213918568751224","Bruce Rauner",NA,"2014-08-28T17:28:36+0000","photo","https://www.facebook.com/BruceRauner/photos/a.447988808677531.1073741848.213918568751224/454669104676168/?type=1&relevant_count=69","213918568751224_454671888009223",924,232,73
"48","213918568751224","Bruce Rauner",NA,"2014-08-28T13:39:21+0000","link","http://brucerauner.com/icymi-the-shaky-mantle-of-reformer/","213918568751224_454575011352244",90,36,29
"49","213918568751224","Bruce Rauner","Talking agricultural issues at the Prairie Central Co-Op in Pontiac! #ShakeUpExpress","2014-08-27T18:54:00+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/454184361391309/?type=1&relevant_count=1","213918568751224_454184368057975",285,55,23
"50","213918568751224","Bruce Rauner","A pro-term limits General Assembly pushed by a pro-term limits Governor can put this critical reform in place any day they want.  Illinoisans should have that in mind when they vote this November.","2014-08-24T19:26:47+0000","video","https://www.youtube.com/watch?v=Jg6Fnb3923k&list=UUrzbsTXJDuIPwaDk7aTKlww","213918568751224_452005624942516",150,41,34
"51","213918568751224","Bruce Rauner",NA,"2014-08-24T02:28:26+0000","link","http://politics.suntimes.com/article/springfield/illinois-supreme-court-rejects-rauners-term-limits-appeal/fri-08222014-350pm","213918568751224_451693004973778",67,68,19
"52","213918568751224","Bruce Rauner","I accepted the ice bucket challenge and am making a contribution to fight ALS. I also challenged Mike Madigan and Karen Lewis.","2014-08-23T19:17:32+0000","video","https://www.facebook.com/video.php?v=451101511699594","213918568751224_451101511699594",588,51,90
"53","213918568751224","Bruce Rauner","The Women For Rauner selfie tradition continues! Great event this evening in Glencoe!","2014-08-21T23:38:21+0000","photo","https://www.facebook.com/BruceRauner/photos/a.268030013340079.1073741827.213918568751224/450278211781924/?type=1&relevant_count=1","213918568751224_450278301781915",489,51,38
"54","213918568751224","Bruce Rauner","Why do you support Bruce? Namrita supports Bruce Rauner because they share the same values. Watch the video here: http://bit.ly/1pzvdqj","2014-08-21T19:56:08+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/450214678454944/?type=1&relevant_count=1","213918568751224_450214735121605",87,39,0
"55","213918568751224","Bruce Rauner",NA,"2014-08-21T14:43:58+0000","photo","https://www.facebook.com/BruceRauner/photos/a.447988808677531.1073741848.213918568751224/450114575131621/?type=1&relevant_count=17","213918568751224_450117661797979",924,232,73
"56","213918568751224","Bruce Rauner",NA,"2014-08-20T20:28:35+0000","photo","https://www.facebook.com/BruceRauner/photos/a.447988808677531.1073741848.213918568751224/449776308498781/?type=1&relevant_count=14","213918568751224_449776838498728",924,232,73
"57","213918568751224","Bruce Rauner",NA,"2014-08-19T15:04:45+0000","photo","https://www.facebook.com/BruceRauner/photos/a.447988808677531.1073741848.213918568751224/449280805214998/?type=1&relevant_count=8","213918568751224_449281498548262",924,232,73
"58","213918568751224","Bruce Rauner",NA,"2014-08-18T14:49:19+0000","photo","https://www.facebook.com/BruceRauner/photos/a.447988808677531.1073741848.213918568751224/448855925257486/?type=1&relevant_count=16","213918568751224_448856678590744",924,232,73
"59","213918568751224","Bruce Rauner",NA,"2014-08-17T03:16:31+0000","photo","https://www.facebook.com/BruceRauner/photos/a.447988808677531.1073741848.213918568751224/448209278655484/?type=1&relevant_count=45","213918568751224_448209838655428",924,232,73
"60","213918568751224","Bruce Rauner",NA,"2014-08-16T15:17:40+0000","photo","https://www.facebook.com/BruceRauner/photos/a.447988808677531.1073741848.213918568751224/447988815344197/?type=1&relevant_count=29","213918568751224_447990105344068",924,232,73
"61","213918568751224","Bruce Rauner",NA,"2014-08-15T15:51:03+0000","photo","https://www.facebook.com/BruceRauner/photos/a.447594588716953.1073741847.213918568751224/447595212050224/?type=1&relevant_count=19","213918568751224_447595565383522",263,56,16
"62","213918568751224","Bruce Rauner","Why do you support Bruce? John and Denee agree, Bruce Rauner has integrity and will bring a new and fresh perspective to Springfield. Watch the video here: http://bit.ly/1pzvdqj","2014-08-14T20:43:38+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/447185502091195/?type=1&relevant_count=1","213918568751224_447186022091143",146,42,11
"63","213918568751224","Bruce Rauner","Great day for a #Harley ride and a wonderful day for Republican Day at the #IllinoisStateFair. This crowd is fired up to #BringBackIL. #ISF2014","2014-08-14T19:55:23+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/447175562092189/?type=1&relevant_count=1","213918568751224_447175568758855",388,32,58
"64","213918568751224","Bruce Rauner","We are looking for candidates for our Fall Internship program who want to help Shake Up Springfield and Bring Back Illinois. Apply today!","2014-08-13T18:30:33+0000","link","http://brucerauner.com/action/internships/","213918568751224_446713448805067",83,21,40
"65","213918568751224","Bruce Rauner","Property taxes are out of control and Pat Quinn's done nothing about it. Sign my petition to freeze property taxes: http://freezemytaxes.com/","2014-08-13T14:30:11+0000","link","http://freezemytax.com/","213918568751224_446628582146887",210,43,47
"66","213918568751224","Bruce Rauner","Awesome crowd at the Bud Billiken Parade! #BudBilliken #Chicago","2014-08-09T17:42:37+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/444827258993686/?type=1&relevant_count=1","213918568751224_444827268993685",453,71,22
"67","213918568751224","Bruce Rauner","Quinnocchio. A story about a governor who can’t tell the truth. It’s time for a real governor.
","2014-08-07T20:13:59+0000","video","http://bit.ly/1pZoByN","213918568751224_444012409075171",148,52,33
"68","213918568751224","Bruce Rauner",NA,"2014-08-05T16:23:41+0000","photo","https://www.facebook.com/BruceRauner/photos/a.443085162501229.1073741846.213918568751224/443085169167895/?type=1&relevant_count=35","213918568751224_443087565834322",404,63,33
"69","213918568751224","Bruce Rauner","Have you seen Quinn's new ad? We remixed it with the truth.","2014-07-31T20:24:11+0000","video","http://bit.ly/1qtBJO0","213918568751224_440973449379067",138,75,51
"70","213918568751224","Bruce Rauner",NA,"2014-07-30T14:25:36+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/440315029444909/?type=1&relevant_count=1","213918568751224_440315112778234",769,73,36
"71","213918568751224","Bruce Rauner","Another great crowd at our Women for Rauner coalition town hall meeting this afternoon in Geneva!","2014-07-29T23:13:04+0000","photo","https://www.facebook.com/BruceRauner/photos/a.268030013340079.1073741827.213918568751224/440075936135485/?type=1&relevant_count=1","213918568751224_440076029468809",233,35,13
"72","213918568751224","Bruce Rauner","How do you support Bruce? Post a picture showing your support for Bruce Rauner using the hashtag #BringBackIL! The photo with the most shares will win a Bring Back IL t-shirt. http://bit.ly/WLUbcp","2014-07-29T19:16:20+0000","photo","https://www.facebook.com/BruceRauner/photos/pcb.440014752808270/440014492808296/?type=1&relevant_count=2","213918568751224_440014752808270",232,40,35
"73","213918568751224","Bruce Rauner","Had a great time showing Governor Chris Christie around Chicago! With this kind of support we will Bring Back Illinois!","2014-07-26T00:19:55+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/438373869639025/?type=1&relevant_count=1","213918568751224_438373942972351",1460,369,121
"74","213918568751224","Bruce Rauner",NA,"2014-07-25T16:57:52+0000","photo","https://www.facebook.com/BruceRauner/photos/a.438247416318337.1073741845.213918568751224/438247439651668/?type=1&relevant_count=83","213918568751224_438251752984570",188,23,12
"75","213918568751224","Bruce Rauner","Tell @GovernorQuinn to veto the anti-Uber bill. @uber_chi","2014-07-22T19:40:23+0000","video","https://www.facebook.com/video.php?v=436818673127878","213918568751224_436818673127878",529,163,159
"76","213918568751224","Bruce Rauner","Pat Quinn has lost 15,500 Illinois jobs this year. LIKE and SHARE if you are ready to Bring Back IL. Join our campaign today here: http://brucerauner.com/action/volunteer/","2014-07-21T17:13:34+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/436186649857747/?type=1&relevant_count=1","213918568751224_436186793191066",195,41,89
"77","213918568751224","Bruce Rauner","Had a blast at Rockin' for the Troops last night in Wheaton! Great seeing Gary Sinise there supporting our troops.","2014-07-20T15:10:10+0000","photo","https://www.facebook.com/BruceRauner/photos/pcb.435702573239488/435702473239498/?type=1&relevant_count=3","213918568751224_435702573239488",467,26,25
"78","213918568751224","Bruce Rauner","Workers are struggling under Pat Quinn. My plan creates jobs, lowers taxes and freezes property taxes. Read my plan here: http://bit.ly/1tWc8Ud","2014-07-17T20:52:03+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/434386423371103/?type=1&relevant_count=1","213918568751224_434386510037761",241,58,75
"79","213918568751224","Bruce Rauner","Farmers are the backbone of IL, had a great breakfast in Boone county this morning.","2014-07-15T14:46:02+0000","photo","https://www.facebook.com/BruceRauner/photos/a.268030013340079.1073741827.213918568751224/433342720142140/?type=1&relevant_count=1","213918568751224_433343126808766",259,33,24
"80","213918568751224","Bruce Rauner","My first selfie! Couldn't think of a better group than my Women for Rauner coalition!","2014-07-14T21:16:06+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/433067843502961/?type=1&relevant_count=1","213918568751224_433067853502960",632,43,52
"81","213918568751224","Bruce Rauner","Had a great time running A Safe Haven Foundation's 5K Run! To End Homelessness. Such a great organization!","2014-07-13T14:51:17+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/432496400226772/?type=1&relevant_count=1","213918568751224_432496410226771",228,14,20
"82","213918568751224","Bruce Rauner","Toured ADS in Mendota and talked with employees about how I can help make IL business climate better.","2014-07-10T17:55:23+0000","photo","https://www.facebook.com/BruceRauner/photos/pcb.431074750368937/431074660368946/?type=1&relevant_count=2","213918568751224_431074750368937",102,15,11
"83","213918568751224","Bruce Rauner",NA,"2014-07-08T15:06:55+0000","photo","https://www.facebook.com/BruceRauner/photos/a.429739267169152.1073741844.213918568751224/429739317169147/?type=1&relevant_count=50","213918568751224_429741353835610",215,9,15
"84","213918568751224","Bruce Rauner","Happy 4th of July!","2014-07-04T12:55:30+0000","photo","https://www.facebook.com/BruceRauner/photos/a.268030013340079.1073741827.213918568751224/427814484028297/?type=1&relevant_count=1","213918568751224_427814517361627",251,27,24
"85","213918568751224","Bruce Rauner","No better way to start my July 4 weekend than at the Honor Flight Chicago arrival last night.","2014-07-03T14:55:55+0000","photo","https://www.facebook.com/BruceRauner/photos/pcb.427306700745742/427306597412419/?type=1&relevant_count=4","213918568751224_427306700745742",371,23,36
"86","213918568751224","Bruce Rauner","Emails show that Pat Quinn’s inner circle were key players in deciding what organizations received money from Quinn's scandal-plagued NRI program. The people of IL deserve answers.","2014-07-02T17:50:53+0000","video","https://www.youtube.com/watch?v=ULW1uhbnLjU","213918568751224_426940914115654",143,22,72
"87","213918568751224","Bruce Rauner","Excited to have the support of these extraordinary women and many more! Together we can fix Illinois.","2014-07-01T17:49:20+0000","link","http://brucerauner.com/rauner-announces-women-for-rauner-coalition/","213918568751224_426507807492298",210,11,46
"88","213918568751224","Bruce Rauner","Spent the afternoon discussing how to help small business with the Polish American Chamber of Commerce.","2014-06-30T23:36:02+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/426153290861083/?type=1&relevant_count=1","213918568751224_426153347527744",113,8,14
"89","213918568751224","Bruce Rauner",NA,"2014-06-30T21:20:24+0000","photo","https://www.facebook.com/BruceRauner/photos/a.426114780864934.1073741842.213918568751224/426114824198263/?type=1&relevant_count=16","213918568751224_426116117531467",85,14,1
"90","213918568751224","Bruce Rauner","Spent the morning cheering on teams at the Chinatown Dragon Boat Race for Literacy.","2014-06-28T19:34:16+0000","photo","https://www.facebook.com/BruceRauner/photos/pcb.424921840984228/424921464317599/?type=1&relevant_count=4","213918568751224_424921840984228",165,15,0
"91","213918568751224","Bruce Rauner","Thanks Joliet Chamber for a great lunch! Joliet is suffering as bad as anywhere under Pat Quinn's failed policies.","2014-06-27T21:06:12+0000","photo","https://www.facebook.com/BruceRauner/photos/pcb.424434341032978/424434117699667/?type=1&relevant_count=2","213918568751224_424434341032978",124,8,1
"92","213918568751224","Bruce Rauner","Kane County women fired up to #BringBackIL #WomenForRauner","2014-06-27T17:07:34+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/424341394375606/?type=1&relevant_count=1","213918568751224_424341884375557",181,18,1
"93","213918568751224","Bruce Rauner","Got to speak to the Chicago Life Science Consortium this morning about the potential for growth in the health sciences industry in IL.","2014-06-26T20:27:53+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/423898911086521/?type=1&relevant_count=1","213918568751224_423898921086520",83,2,1
"94","213918568751224","Bruce Rauner","Let's go USA! Beat Germany!","2014-06-26T16:41:01+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/423803437762735/?type=1&relevant_count=1","213918568751224_423803494429396",100,7,1
"95","213918568751224","Bruce Rauner","Quinn-Madigan gave away millions to Big Business. Read my plan to reform corporate welfare: http://bit.ly/1lQmejn","2014-06-25T19:29:14+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/423395731136839/?type=1&relevant_count=1","213918568751224_423395841136828",167,23,46
"96","213918568751224","Bruce Rauner","Bruce Rauner on NRI investigation - ""The voters and the tax payers deserve to know how that money was spent and how it was allocated."" http://bit.ly/1lPnDbw","2014-06-24T23:43:34+0000","video","http://bit.ly/1lPnDbw","213918568751224_422963934513352",135,15,26
"97","213918568751224","Bruce Rauner","Great stops today at the Center for the Prevention of Abuse in Peoria and Parsons Company, Inc.","2014-06-24T21:42:41+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/422925704517175/?type=1&relevant_count=1","213918568751224_422925714517174",117,4,0
"98","213918568751224","Bruce Rauner",NA,"2014-06-23T14:51:17+0000","photo","https://www.facebook.com/BruceRauner/photos/a.422257574583988.1073741841.213918568751224/422257581250654/?type=1&relevant_count=13","213918568751224_422258081250604",685,76,32
